ACCESSION,GENE,TOTAL_INTENSITY_1,NORM_INTENSITY_1,TOTAL_INTENSITY_2,NORM_INTENSITY_2,PVALUE_1,QVALUE_1,NORM_PVALUE_1,NORM_QVALUE_1,AVERAGE_INTENSITY_1,AVERAGE_INTENSITY_2,NORM_AVERAGE_INTENSITY_1,NORM_AVERAGE_INTENSITY_2,RATIO_2_1,NORM_RATIO_2_1,DESCRIPTION,log2(norm_ratio)
Q8N573,OXR1,"112553,150235,192388,","152089.0,159430.0,140983.0,","177034,150239,159928,","163682.0,174192.0,158487.0,",0.6967546466006017,0.9996235326,0.1092841198040154,0.9166987877,151725.33333333334,162400.33333333334,150834.0,165453.66666666666,1.0703574002144225,1.0969255384506589,Oxidation resistance protein 1 OS=Homo sapiens GN=OXR1 PE=1 SV=2,0.1334655959744571
Q8N5C6,SRBD1,"2042,2235,3442,","2759.0,2371.0,2522.0,","1840,2057,2480,","1701.0,2384.0,2457.0,",0.4238316135608588,0.9996235326,0.2631226755827053,0.9166987877,2573.0,2125.6666666666665,2550.6666666666665,2180.6666666666665,0.8261432828086539,0.8549398849973863,S1 RNA-binding domain-containing protein 1 OS=Homo sapiens GN=SRBD1 PE=1 SV=2,-0.22610511426333413
Q8N5F7,NKAP,"262561,306610,323934,","354794.0,325379.0,237383.0,","319970,271989,306823,","295843.0,315354.0,304062.0,",0.939145084232342,0.9996235326,0.9847609661721504,0.9971235282,297701.6666666667,299594.0,305852.0,305086.3333333333,1.006356475442417,0.9974966105610992,NF-kappa-B-activating protein OS=Homo sapiens GN=NKAP PE=1 SV=1,-0.0036161557428565686
Q8N5N7,MRPL50,"203488,275041,293290,","274972.0,291880.0,214929.0,","271619,196512,255567,","251141.0,227845.0,253269.0,",0.6769526026038395,0.9996235326,0.5611799263869267,0.9299051151,257273.0,241232.66666666663,260593.66666666663,244085.0,0.9376524806981948,0.9366497778789712,"39S ribosomal protein L50, mitochondrial OS=Homo sapiens GN=MRPL50 PE=1 SV=2",-0.09441838336027893
Q8N668,COMMD1,"51354,62091,97069,","69394.0,65892.0,71134.0,","76867,59642,76314,","71072.0,69151.0,75628.0,",0.9624764359854264,0.9996235326,0.2738381112689528,0.9166987877,70171.33333333333,70941.0,68806.66666666667,71950.33333333333,1.0109683916509116,1.0456884022866,COMM domain-containing protein 1 OS=Homo sapiens GN=COMMD1 PE=1 SV=1,0.06445301654947477
Q8N6R0,METTL13,"3111,5368,6283,","4203.0,5696.0,4604.0,","4734,3103,4345,","4377.0,3597.0,4305.0,",0.4775324746304682,0.9996235326,0.2388718319372169,0.9166987877,4920.666666666667,4060.6666666666665,4834.333333333333,4093.0,0.8252269340197804,0.8466524167413639,Methyltransferase-like protein 13 OS=Homo sapiens GN=METTL13 PE=1 SV=1,-0.2401582853806918
Q8N6T3,ARFGAP1,"347608,437828,542567,","469718.0,464632.0,397602.0,","493402,340890,423094,","456201.0,395240.0,419287.0,",0.7594878258586378,0.9996235326,0.5260035471985078,0.9229515814,442667.6666666667,419128.6666666667,443984.0,423576.0,0.9468246683177672,0.9540343796172835,ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens GN=ARFGAP1 PE=1 SV=2,-0.06788683870933153
Q8N766,EMC1,"53947,64114,85632,","72896.0,68037.0,62751.0,","62727,59321,62668,","57995.0,68776.0,62102.0,",0.5689029776851341,0.9996235326,0.3147447946121674,0.9166987877,67897.66666666667,61572.0,67894.66666666667,62957.66666666666,0.90683528643596,0.9272844209658097,ER membrane protein complex subunit 1 OS=Homo sapiens GN=EMC1 PE=1 SV=1,-0.10891617806364456
Q8N7H5,PAF1,"18373,20955,28673,","24827.0,22238.0,21012.0,","16733,20499,23389,","15471.0,23767.0,23178.0,",0.5434419119292784,0.9996235326,0.5665014499409828,0.9299051151,22667.0,20207.0,22692.33333333333,20805.33333333333,0.8914721842325848,0.9168441617580092,RNA polymerase II-associated factor 1 homolog OS=Homo sapiens GN=PAF1 PE=1 SV=2,-0.12525155862975973
Q8N7X1,RBMXL3,"243252,294145,331362,","328704.0,312153.0,242828.0,","266387,216049,280111,","246302.0,250495.0,277592.0,",0.3361461602656002,0.9996235326,0.2994629914878134,0.9166987877,289586.3333333333,254182.3333333333,294561.6666666667,258129.66666666663,0.8777428492827125,0.8763179187153792,"RNA-binding motif protein, X-linked-like-3 OS=Homo sapiens GN=RBMXL3 PE=2 SV=2",-0.19047373585359895
Q8N806,UBR7,"1472,1828,1497,","1989.0,1939.0,1097.0,","1501,1140,2211,","1387.0,1321.0,2191.0,",0.9603768810218376,0.9996235326,0.9219042193213928,0.9891387419,1599.0,1617.3333333333333,1675.0,1633.0,1.011465499270377,0.9749253731343284,Putative E3 ubiquitin-protein ligase UBR7 OS=Homo sapiens GN=UBR7 PE=1 SV=2,-0.036636304670802186
Q8N8K9,KIAA1958,"12285,14983,19267,","16600.0,15900.0,14119.0,","18248,12008,13132,","16872.0,13922.0,13013.0,",0.7266664884966392,0.9996235326,0.5403425180470511,0.923085135,15511.666666666666,14462.666666666666,15539.666666666666,14602.333333333334,0.9323734823251316,0.9396812458439692,Uncharacterized protein KIAA1958 OS=Homo sapiens GN=KIAA1958 PE=1 SV=1,-0.08975663919065657
Q8N8X9,MAB21L3,"24081,33000,18554,","32540.0,35020.0,13596.0,","33559,24157,28637,","31029.0,28008.0,28379.0,",0.5212547255924583,0.9996235326,0.7879387356914763,0.9731644247,25211.666666666668,28784.33333333333,27052.0,29138.666666666668,1.1417068817346463,1.0771353935630146,Protein mab-21-like 3 OS=Homo sapiens GN=MAB21L3 PE=1 SV=2,0.10719960489143913
Q8N945,PRELID2,"47765,65876,83415,","64544.0,69909.0,61128.0,","69022,45221,53714,","63818.0,52431.0,53231.0,",0.4842688880058416,0.9996235326,0.132076585072197,0.9166987877,65685.33333333333,55985.66666666666,65193.66666666666,56493.333333333336,0.8523313169860345,0.866546341413532,PRELI domain-containing protein 2 OS=Homo sapiens GN=PRELID2 PE=2 SV=1,-0.20665119058007972
Q8N983-4,MRPL43,"291914,375796,492934,","394459.0,398800.0,361231.0,","452029,337957,417439,","417947.0,391840.0,413683.0,",0.8309439807444773,0.9996235326,0.1939495666462103,0.9166987877,386881.3333333333,402475.0,384830.0,407823.3333333333,1.0403060714568808,1.059749326542456,"Isoform 4 of 39S ribosomal protein L43, mitochondrial OS=Homo sapiens GN=MRPL43",0.08372304957850728
Q8N9B5,JMY,"829,4996,262385,","1120.0,5301.0,192282.0,","2118,0,0,","1958.0,0.0,0.0,",0.4129926924367477,0.9996235326,0.4074137022239565,0.9166987877,89403.33333333333,706.0,66234.33333333333,652.6666666666666,0.0078967972857089,0.0098539025580892,Junction-mediating and -regulatory protein OS=Homo sapiens GN=JMY PE=1 SV=2,-6.665089079264939
Q8N9C0-2,IGSF22,"19382,26932,33470,","26189.0,28580.0,24527.0,","23359,22616,21830,","21597.0,26221.0,21632.0,",0.4302534097964743,0.9996235326,0.1698121839607842,0.9166987877,26594.666666666668,22601.666666666668,26432.0,23150.0,0.8498571142083626,0.8758323244552058,Isoform 2 of Immunoglobulin superfamily member 22 OS=Homo sapiens GN=IGSF22,-0.19127339838448437
Q8N9E0,FAM133A,"42901,40271,47874,","57971.0,42735.0,35082.0,","45382,49396,46784,","41959.0,57270.0,46362.0,",0.2575782830526801,0.9996235326,0.7106996296391392,0.9607177986,43682.0,47187.333333333336,45262.66666666666,48530.333333333336,1.0802466309540162,1.0721934191533862,Protein FAM133A OS=Homo sapiens GN=FAM133A PE=1 SV=1,0.10056518535038174
Q8N9N5,BANP,"112197,148665,170245,","151611.0,157767.0,124759.0,","164487,123436,157571,","152086.0,143117.0,156154.0,",0.8326876954287367,0.9996235326,0.6388017864631463,0.944089617,143702.33333333334,148498.0,144712.33333333334,150452.33333333334,1.033372225456789,1.0396648984076455,Protein BANP OS=Homo sapiens GN=BANP PE=1 SV=3,0.05611859826148567
Q8N9T8,KRI1,"60789,72565,95391,","82143.0,77007.0,69904.0,","74589,64612,77066,","68965.0,74913.0,76373.0,",0.731053484218901,0.9996235326,0.5304983025964041,0.9229515814,76248.33333333333,72089.0,76351.33333333333,73417.0,0.9454501737742902,0.961568014529325,Protein KRI1 homolog OS=Homo sapiens GN=KRI1 PE=1 SV=3,-0.056539187656275566
Q8N9Z0,ZNF610,"11287,16863,20804,","15252.0,17895.0,15245.0,","15951,10837,12894,","14748.0,12564.0,12778.0,",0.3954357679943828,0.9996235326,0.0728409231192794,0.9166987877,16318.0,13227.333333333334,16130.666666666666,13363.333333333334,0.8105977039669895,0.8284427178045959,Zinc finger protein 610 OS=Homo sapiens GN=ZNF610 PE=2 SV=2,-0.2715261483111821
Q8NAF0,ZNF579,"0,0,1726,","0.0,0.0,1264.0,","1568,1454,0,","1449.0,1685.0,0.0,",0.6030835553215477,0.9996235326,0.4100814664528753,0.9166987877,575.3333333333334,1007.3333333333334,421.3333333333333,1044.6666666666667,1.7508690614136733,2.479430379746836,Zinc finger protein 579 OS=Homo sapiens GN=ZNF579 PE=1 SV=2,1.3100087162954777
Q8NAM6,ZSCAN4,"48933,67262,60265,","66123.0,71380.0,44163.0,","64955,46456,60351,","60058.0,53863.0,59808.0,",0.8489628882573464,0.9996235326,0.7841631571821959,0.9731644247,58820.0,57254.0,60555.333333333336,57909.66666666666,0.973376402584155,0.9563099314125922,Zinc finger and SCAN domain-containing protein 4 OS=Homo sapiens GN=ZSCAN4 PE=2 SV=1,-0.06444983646409895
Q8NAV1,PRPF38A,"18343,18912,24267,","24786.0,20069.0,17783.0,","19705,20387,22059,","18218.0,23637.0,21859.0,",0.9246888682108668,0.9996235326,0.8976047191030614,0.9823543919,20507.33333333333,20717.0,20879.33333333333,21238.0,1.010223984915965,1.0171780708196303,Pre-mRNA-splicing factor 38A OS=Homo sapiens GN=PRPF38A PE=1 SV=1,0.02457226464282214
Q8NBF2,NHLRC2,"22140,23879,55155,","29917.0,25340.0,40418.0,","58470,26043,46111,","54061.0,30195.0,45696.0,",0.5305612311592067,0.9996235326,0.2521048699604676,0.9166987877,33724.666666666664,43541.333333333336,31891.666666666668,43317.333333333336,1.291082689228458,1.3582649594983016,NHL repeat-containing protein 2 OS=Homo sapiens GN=NHLRC2 PE=1 SV=1,0.44176493648110515
Q8NBJ5,COLGALT1,"10220,13187,17430,","13810.0,13993.0,12772.0,","10802,8237,10483,","9987.0,9549.0,10388.0,",0.2056853025237691,0.9996235326,0.0027007380889318,0.9166987877,13612.333333333334,9840.666666666666,13525.0,9974.666666666666,0.7229228395817517,0.737498459642637,Procollagen galactosyltransferase 1 OS=Homo sapiens GN=COLGALT1 PE=1 SV=1,-0.4392880587706051
Q8NBS9,TXNDC5,"1734408,2125753,2945897,","2343682.0,2255888.0,2158806.0,","2378040,2121075,2448071,","2198739.0,2459260.0,2426048.0,",0.9091881989526926,0.9996235326,0.3382397973935895,0.9166987877,2268686.0,2315728.6666666665,2252792.0,2361349.0,1.0207356446271836,1.0481877598997156,Thioredoxin domain-containing protein 5 OS=Homo sapiens GN=TXNDC5 PE=1 SV=2,0.067897167270031
Q8NBU5,ATAD1,"117735,169422,196355,","159093.0,179794.0,143892.0,","208351,139365,169259,","192642.0,161585.0,167737.0,",0.7335648712817027,0.9996235326,0.406657358202986,0.9166987877,161170.66666666666,172325.0,160926.33333333334,173988.0,1.069208209930674,1.0811655022277271,ATPase family AAA domain-containing protein 1 OS=Homo sapiens GN=ATAD1 PE=1 SV=1,0.11258738428177063
Q8NC51,SERBP1,"7163218,9115704,11256864,","9679605.0,9673794.0,8249268.0,","10043126,7441883,9146836,","9285936.0,8628436.0,9064592.0,",0.8425700893542587,0.9996235326,0.7160986312266852,0.961116858,9178595.333333334,8877281.666666666,9200889.0,8992988.0,0.9671721373778832,0.977404248654668,Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens GN=SERBP1 PE=1 SV=2,-0.03297271907329128
Q8NCE2,MTMR14,"3668,2955,8139,","4956.0,3135.0,5964.0,","3229,3770,5178,","2985.0,4371.0,5131.0,",0.6575964674634347,0.9996235326,0.643237265149574,0.9443816923,4920.666666666667,4059.0,4685.0,4162.333333333333,0.8248882265275708,0.8884382781928138,Myotubularin-related protein 14 OS=Homo sapiens GN=MTMR14 PE=1 SV=2,-0.17065654242426395
Q8NCM8,DYNC2H1,"3739,5482,4840,","5052.0,5817.0,3546.0,","2821,4965,4966,","2608.0,5756.0,4921.0,",0.6477352980974325,0.9996235326,0.7621682534530816,0.9701092336,4687.0,4250.666666666667,4805.0,4428.333333333333,0.9069056254889412,0.9216094346167186,Cytoplasmic dynein 2 heavy chain 1 OS=Homo sapiens GN=DYNC2H1 PE=1 SV=4,-0.11777260900440009
Q8NCW5,APOA1BP,"319514,428612,627846,","431753.0,454849.0,460094.0,","477294,361946,459800,","441303.0,419649.0,455661.0,",0.8111813493609865,0.9996235326,0.503514622128068,0.9229515814,458657.3333333333,433013.3333333333,448898.6666666667,438871.0,0.944088978554796,0.9776616251923224,NAD(P)H-hydrate epimerase OS=Homo sapiens GN=APOA1BP PE=1 SV=2,-0.03259286910339794
Q8ND24,RNF214,"108381,109221,174745,","146451.0,115905.0,128053.0,","121775,111894,140875,","112590.0,129731.0,139607.0,",0.8198743231072628,0.9996235326,0.8237539931202813,0.9771070565,130782.33333333331,124848.0,130136.33333333331,127309.33333333331,0.9546243503837164,0.9782766278441328,RING finger protein 214 OS=Homo sapiens GN=RNF214 PE=1 SV=2,-0.03168562031498359
Q8ND56,LSM14A,"92207,101283,125321,","124597.0,107482.0,91836.0,","118250,102117,111762,","109333.0,118397.0,110755.0,",0.7132291536775726,0.9996235326,0.6648520868935524,0.9493874036,106270.33333333331,110709.66666666669,107971.66666666669,112828.33333333331,1.0417739663938823,1.04498093635676,Protein LSM14 homolog A OS=Homo sapiens GN=LSM14A PE=1 SV=3,0.06347662338325684
Q8ND76,CCNY,"4536,5353,7490,","6129.0,5680.0,5488.0,","4321,7109,6936,","3995.0,8242.0,6873.0,",0.8069873137542647,0.9996235326,0.678318624802963,0.9514234378,5793.0,6122.0,5765.666666666667,6370.0,1.0567926808216814,1.1048158640226629,Cyclin-Y OS=Homo sapiens GN=CCNY PE=1 SV=2,0.14380594047843034
Q8NDH2,CCDC168,"2613,4499,5703,","3530.0,4774.0,4179.0,","5745,4530,4195,","5311.0,5252.0,4157.0,",0.6243446876805876,0.9996235326,0.2246125834228044,0.9166987877,4271.666666666667,4823.333333333333,4161.0,4906.666666666667,1.1291455325790087,1.1792037170551952,Coiled-coil domain-containing protein 168 OS=Homo sapiens GN=CCDC168 PE=2 SV=2,0.23781297717846034
Q8NDT2,RBM15B,"88774,106495,162249,","119960.0,113015.0,118900.0,","246091,141521,199428,","227538.0,164086.0,197635.0,",0.1171734891579564,0.9996235326,0.0479266971133118,0.9166987877,119172.66666666669,195680.0,117291.66666666669,196419.66666666663,1.6419872565856823,1.6746259325044404,Putative RNA-binding protein 15B OS=Homo sapiens GN=RBM15B PE=1 SV=3,0.7438388713376632
Q8NEA5,C19orf18,"19257,24194,39140,","26021.0,25675.0,28682.0,","27273,20374,21779,","25216.0,23622.0,21583.0,",0.5476331743167031,0.9996235326,0.0798429017498749,0.9166987877,27530.33333333333,23142.0,26792.666666666668,23473.666666666668,0.8406000653824267,0.8761228196770261,Uncharacterized protein C19orf18 OS=Homo sapiens GN=C19orf18 PE=2 SV=1,-0.19079496602145654
Q8NEF9,SRFBP1,"2467,2942,4224,","3333.0,3122.0,3095.0,","2222,3468,3059,","2054.0,4020.0,3031.0,",0.6718711455597123,0.9996235326,0.8190598518275305,0.9766334964,3211.0,2916.333333333333,3183.333333333333,3035.0,0.9082321187584346,0.9534031413612564,Serum response factor-binding protein 1 OS=Homo sapiens GN=SRFBP1 PE=1 SV=1,-0.06884171594627304
Q8NEZ3,WDR19,"1241,0,1902,","1676.0,0.0,1393.0,","2391,2066,1372,","2210.0,2395.0,1359.0,",0.2503523384251538,0.9996235326,0.2019646576077063,0.9166987877,1047.6666666666667,1943.0,1023.0,1988.0,1.8545975182946228,1.943304007820137,WD repeat-containing protein 19 OS=Homo sapiens GN=WDR19 PE=1 SV=2,0.9585116118169575
Q8NEZ4,KMT2C,"85957,110761,159686,","116152.0,117541.0,117019.0,","128492,112530,125462,","118803.0,130470.0,124332.0,",0.8924647820188496,0.9996235326,0.1499404138194381,0.9166987877,118801.33333333331,122161.33333333331,116904.0,124535.0,1.028282510858464,1.0652757818380894,Histone-lysine N-methyltransferase 2C OS=Homo sapiens GN=KMT2C PE=1 SV=3,0.09122696808956723
Q8NF37,LPCAT1,"11448,14370,15512,","15468.0,15247.0,11366.0,","10750,12264,13065,","9937.0,14217.0,12946.0,",0.2925655377591662,0.9996235326,0.4179503332117167,0.9166987877,13776.666666666666,12026.333333333334,14027.0,12366.666666666666,0.8729494314057586,0.8816330410398991,Lysophosphatidylcholine acyltransferase 1 OS=Homo sapiens GN=LPCAT1 PE=1 SV=2,-0.18174980195473744
Q8NFC6,BOD1L1,"180525,200967,304536,","243937.0,213267.0,223166.0,","224181,174497,215697,","207276.0,202315.0,213754.0,",0.6092360315691628,0.9996235326,0.1596764275057273,0.9166987877,228676.0,204791.66666666663,226790.0,207781.66666666663,0.8955538257913671,0.9161853109337564,Biorientation of chromosomes in cell division protein 1-like 1 OS=Homo sapiens GN=BOD1L1 PE=1 SV=2,-0.12628866236641972
Q8NFH3,NUP43,"36602,56605,75538,","49458.0,60069.0,55354.0,","55996,48840,55520,","51773.0,56625.0,55019.0,",0.8286255664105777,0.9996235326,0.8950295343602152,0.9823543919,56248.333333333336,53452.0,54960.333333333336,54472.333333333336,0.9502859343980562,0.9911208689903628,Nucleoporin Nup43 OS=Homo sapiens GN=NUP43 PE=1 SV=1,-0.012867087465750476
Q8NFI4,ST13P5,"2195598,2555037,3892171,","2966897.0,2711461.0,2852264.0,","3218834,2508668,3000962,","2976154.0,2908657.0,2973979.0,",0.962754740760619,0.9996235326,0.2738634124146228,0.9166987877,2880935.333333333,2909488.0,2843540.6666666665,2952930.0,1.0099109016215335,1.038469410554119,Putative protein FAM10A5 OS=Homo sapiens GN=ST13P5 PE=5 SV=1,0.05445872037915109
Q8NFQ8,TOR1AIP2,"45362,47553,66604,","61297.0,50464.0,48809.0,","43494,44358,50249,","40215.0,51430.0,49797.0,",0.4036812387983295,0.9996235326,0.2922122722981422,0.9166987877,53173.0,46033.66666666666,53523.333333333336,47147.333333333336,0.8657338624239118,0.8808743850034253,Torsin-1A-interacting protein 2 OS=Homo sapiens GN=TOR1AIP2 PE=1 SV=1,-0.18299179316905553
Q8NFW5,DMBX1,"451577,602294,693316,","610215.0,639170.0,508079.0,","560518,453890,560482,","518260.0,526262.0,555445.0,",0.5202696530680038,0.9996235326,0.3164665855119316,0.9166987877,582395.6666666666,524963.3333333334,585821.3333333334,533322.3333333334,0.901386056558342,0.9103839395856758,Diencephalon/mesencephalon homeobox protein 1 OS=Homo sapiens GN=DMBX1 PE=1 SV=1,-0.13545298812651935
Q8NFW8,CMAS,"0,1419,618,","0.0,1505.0,452.0,","1120,638,1055,","1035.0,739.0,1045.0,",0.6030524811975565,0.9996235326,0.5885393568835688,0.9350419032,679.0,937.6666666666666,652.3333333333334,939.6666666666666,1.380952380952381,1.440470107307103,N-acylneuraminate cytidylyltransferase OS=Homo sapiens GN=CMAS PE=1 SV=2,0.5265397219436181
Q8NFZ4,NLGN2,"60197,78240,107608,","81344.0,83030.0,78857.0,","109529,70348,97381,","101271.0,81564.0,96505.0,",0.5956490804856063,0.9996235326,0.1754565284974902,0.9166987877,82015.0,92419.33333333331,81077.0,93113.33333333331,1.1268589079233473,1.1484555833754744,Neuroligin-2 OS=Homo sapiens GN=NLGN2 PE=1 SV=1,0.19969506143236862
Q8NG27,PJA1,"53897,71437,77900,","72830.0,75810.0,57086.0,","75161,48892,64129,","69494.0,56686.0,63552.0,",0.6566045034773894,0.9996235326,0.4892403274067668,0.9229515814,67744.66666666667,62727.333333333336,68575.33333333333,63244.0,0.9259375891829122,0.9222558159882565,E3 ubiquitin-protein ligase Praja-1 OS=Homo sapiens GN=PJA1 PE=1 SV=2,-0.11676111292339905
Q8NG31,CASC5,"165601,164086,193513,","223770.0,174127.0,141806.0,","133972,157485,145797,","123865.0,182590.0,144481.0,",0.0779608657504608,0.9996235326,0.3762940041297961,0.9166987877,174400.0,145751.33333333334,179901.0,150312.0,0.8357301223241591,0.8355262060800107,Protein CASC5 OS=Homo sapiens GN=CASC5 PE=1 SV=3,-0.2592430161056787
Q8NGD2,OR4K2,"244156,306833,440552,","329927.0,325618.0,322847.0,","477234,270148,389267,","441255.0,313222.0,385768.0,",0.5930626511840704,0.9996235326,0.282631773575097,0.9166987877,330513.6666666667,378883.0,326130.6666666667,380081.6666666667,1.1463459403090743,1.165427558688133,Olfactory receptor 4K2 OS=Homo sapiens GN=OR4K2 PE=2 SV=1,0.22085933139132904
Q8NGI3,OR56B1,"81070,114236,122115,","109549.0,121230.0,89488.0,","131859,101067,125393,","121918.0,117181.0,124266.0,",0.4375292154363934,0.9996235326,0.2585438141672215,0.9166987877,105807.0,119439.66666666669,106755.66666666669,121121.66666666669,1.1288446574108204,1.1345689690164769,Olfactory receptor 56B1 OS=Homo sapiens GN=OR56B1 PE=2 SV=2,0.18214431128764735
Q8NH41,OR4K15,"1341,2603,3970,","1812.0,2762.0,2909.0,","1558,1935,1910,","1440.0,2243.0,1892.0,",0.3852323262045477,0.9996235326,0.2097666896079362,0.9166987877,2638.0,1801.0,2494.333333333333,1858.3333333333333,0.6827141774071266,0.7450220499799545,Olfactory receptor 4K15 OS=Homo sapiens GN=OR4K15 PE=2 SV=2,-0.42464497008306545
Q8NHG7,SVIP,"948,0,1494,","1281.0,0.0,1094.0,","0,1430,1118,","0.0,1658.0,1107.0,",0.9569811648514766,0.9996235326,0.8470342690004432,0.9810175567,814.0,849.3333333333334,791.6666666666666,921.6666666666666,1.0434070434070437,1.1642105263157896,Small VCP/p97-interacting protein OS=Homo sapiens GN=SVIP PE=1 SV=1,0.21935196701639698
Q8NHM4,PRSS3P2,"145341,147478,143496,","196397.0,156506.0,105156.0,","142806,129371,139870,","132038.0,149997.0,138612.0,",0.1787882185109514,0.9996235326,0.6857933445397659,0.9555673418,145438.33333333334,137349.0,152686.33333333334,140215.66666666666,0.9443796339800372,0.9183249319410816,Putative trypsin-6 OS=Homo sapiens GN=PRSS3P2 PE=5 SV=2,-0.1229233805117086
Q8NHP8,PLBD2,"0,885,705,","0.0,939.0,516.0,","0,627,912,","0.0,726.0,903.0,",0.9665866711875386,0.9996235326,0.8882220239687602,0.9816750493,530.0,513.0,485.0,543.0,0.9679245283018868,1.1195876288659794,Putative phospholipase B-like 2 OS=Homo sapiens GN=PLBD2 PE=1 SV=2,0.16296745072987154
Q8NHV4,NEDD1,"0,680,644,","0.0,721.0,471.0,","0,671,741,","0.0,777.0,734.0,",0.9321090490512742,0.9996235326,0.7632115691191528,0.9701092336,441.3333333333333,470.6666666666667,397.3333333333333,503.6666666666667,1.0664652567975832,1.2676174496644297,Protein NEDD1 OS=Homo sapiens GN=NEDD1 PE=1 SV=1,0.3421194247026677
Q8NHZ8,CDC26,"98711,103234,124001,","133386.0,109552.0,90869.0,","130261,106805,125002,","120438.0,123833.0,123877.0,",0.3175894824516551,0.9996235326,0.4506121526254539,0.9207846399,108648.66666666669,120689.33333333331,111269.0,122716.0,1.1108220380062954,1.102876812050077,Anaphase-promoting complex subunit CDC26 OS=Homo sapiens GN=CDC26 PE=1 SV=1,0.1412716553267404
Q8NI08,NCOA7,"8636,10425,14603,","11669.0,11063.0,10701.0,","9728,11699,10816,","8994.0,13564.0,10718.0,",0.8188737960916512,0.9996235326,0.9725836311295788,0.9953401933,11221.333333333334,10747.666666666666,11144.333333333334,11092.0,0.9577887357414449,0.995304040917656,Nuclear receptor coactivator 7 OS=Homo sapiens GN=NCOA7 PE=1 SV=2,-0.006790794034398445
Q8NI22,MCFD2,"34330,53343,57059,","46390.0,56609.0,41814.0,","47730,39982,44141,","44131.0,46357.0,43744.0,",0.6110892655418799,0.9996235326,0.506268355235227,0.9229515814,48244.0,43951.0,48271.0,44744.0,0.9110148412237792,0.9269333554307968,Multiple coagulation factor deficiency protein 2 OS=Homo sapiens GN=MCFD2 PE=1 SV=1,-0.10946247906333222
Q8TAE8,GADD45GIP1,"317771,398629,499181,","429400.0,423033.0,365809.0,","407292,321517,404468,","376584.0,372779.0,400829.0,",0.6757049639016148,0.9996235326,0.385930953164376,0.9166987877,405193.6666666667,377759.0,406080.6666666667,383397.3333333333,0.9322924593260342,0.9441408193117624,Growth arrest and DNA damage-inducible proteins-interacting protein 1 OS=Homo sapiens GN=GADD45GIP1 PE=1 SV=1,-0.08292604020352438
Q8TAF3,WDR48,"45862,43261,64763,","61971.0,45907.0,47458.0,","55918,41985,58019,","51700.0,48676.0,57495.0,",0.9400736439033316,0.9996235326,0.8922849326303128,0.9822326177,51295.333333333336,51974.0,51778.66666666666,52623.66666666666,1.01323057328152,1.016319462326827,WD repeat-containing protein 48 OS=Homo sapiens GN=WDR48 PE=1 SV=1,0.023353959463638302
Q8TAM1,BBS10,"2061,2001,7720,","2785.0,2123.0,5657.0,","1725,1174,3223,","1594.0,1361.0,3194.0,",0.4286571692134109,0.9996235326,0.3155920382804729,0.9166987877,3927.3333333333335,2040.6666666666667,3521.6666666666665,2049.6666666666665,0.519606178916992,0.5820160908660672,Bardet-Biedl syndrome 10 protein OS=Homo sapiens GN=BBS10 PE=1 SV=2,-0.7808690553418156
Q8TAT6,NPLOC4,"49521,74178,107116,","66916.0,78718.0,78496.0,","85556,58691,81485,","79104.0,68048.0,80751.0,",0.93347617183039,0.9996235326,0.832626222951757,0.9792091085,76938.33333333333,75244.0,74710.0,75967.66666666667,0.9779780343565192,1.0168339802793025,Nuclear protein localization protein 4 homolog OS=Homo sapiens GN=NPLOC4 PE=1 SV=3,0.024084147848612385
Q8TBA6,GOLGA5,"12526,12365,18992,","16924.0,13120.0,13916.0,","19761,11315,16765,","18269.0,13118.0,16612.0,",0.7098557593097026,0.9996235326,0.5222169628423867,0.9229515814,14627.666666666666,15947.0,14653.333333333334,15999.666666666666,1.0901943805118155,1.0918789808917198,Golgin subfamily A member 5 OS=Homo sapiens GN=GOLGA5 PE=1 SV=3,0.12681296308687537
Q8TBC4,UBA3,"73395,105293,115956,","99176.0,111738.0,84973.0,","101024,78238,95519,","93407.0,90712.0,94658.0,",0.6786131109464189,0.9996235326,0.5386988240302593,0.9229515814,98214.66666666669,91593.66666666669,98629.0,92925.66666666669,0.9325864433010684,0.9421738704302656,NEDD8-activating enzyme E1 catalytic subunit OS=Homo sapiens GN=UBA3 PE=1 SV=2,-0.0859347729891511
Q8TC07,TBC1D15,"3021,4305,4527,","4082.0,4568.0,3317.0,","2863,3326,3282,","2647.0,3856.0,3252.0,",0.2273950129430775,0.9996235326,0.2177037536465501,0.9166987877,3951.0,3157.0,3989.0,3251.6666666666665,0.7990382181726146,0.815158352135038,TBC1 domain family member 15 OS=Homo sapiens GN=TBC1D15 PE=1 SV=2,-0.29484775131193086
Q8TC12,RDH11,"32152,51205,52948,","43445.0,54339.0,38800.0,","46326,37877,42047,","42832.0,43915.0,41668.0,",0.6743007948874318,0.9996235326,0.615468834595163,0.94083422,45435.0,42083.333333333336,45528.0,42805.0,0.926231612926892,0.9401906519065192,Retinol dehydrogenase 11 OS=Homo sapiens GN=RDH11 PE=1 SV=2,-0.08897475866027857
